O	Our algorithm is a multi-objective hill-climbing (Coello et al., 2002) approach which is use the graph of the Delaunay Triangulation (de Berg et al., 2008) for generating the neighbor(s) of a solution in each iteration.
O	VD, can be computed in O(klog k) time by Fortune’s algorithm (Deb, 2001).
O	Also, DT can be computed by directly checking the empty circle property (Karasakal and Silav, 2016) between any three sites.
O	Because of the local change between C and C the objective values F1(C), F2(C) and F3(C ) can be efficiently updated by using the objective values F1(C), F2(C) and F3(C) in O(k + nlog k) worst case time (Gowda et al., 1983).
O	The second goal, if there are many Pareto optimal solutions, is to find a diverse set of them (Deb, 2001).
O	There are several approaches to achieve diversity (Özsoy and Pınar, 2006; Masuyama et al., 1981) which their core is measuring the number of solutions near to each solution, or computing the distance between a solution and its nearest solutions in the objective space.
O	Using Voronoi regions and N nearest neighbor queries for the clients, the objective values of each solution C, can be determined in O(nlog k) time (Deb, 2001).
O	For each solution, it can be done in O(k + nlog k) worst case time (Gowda et al., 1983), i.e., in O(Nk + Nnlog k) time in total.
P	Note that the framework of the proposed MOAkBCL algorithm is similar to the NSGA-II framework (Deb et al., 2000).
N	Since there is no benchmark problem for the k-balanced problem, we obey some benchmark problems for the k-center and k-mean clustering problems (Fränti and Sieranoja, 2017) (Also, see http://cs.joensuu.fi/ sipu/datasets/).
P	As popular approaches, multi-objective evolutionary algorithms (Coello et al., 2002; Deb, 2001) extensively have been applied to find Pareto optimal solutions of multiobjective problems.
P	Similar to (Davoodi et al., 2009; Karasakal and Silav, 2016) and many other studies, we can employ evolutionary algorithms to solve the k-BCL problem.
P	Also, other parameters such as the size of population, crossover and mutation are important in balancing between exploring and exploiting in these algorithms (Coello et al., 2002; Deb, 2001).
P	However, most of the popular metrics are proper for measuring the algorithms regarding just one goal (instead of simultaneously measuring) (Coello et al., 2002; Deb, 2001).
O	To compare between MOAkBCL and NSGA-II, we use set coverage metric (scm) (Zitzler et al., 2000) to compare the Pareto-optimality of the final obtained solutions, and spacing metric (sm) (Schott, 1995) to compare the diversity goal. Both of them are easy to understand and also to implement.
O	To this end, we use the presented integer linear model in Marín’s study (Marín, 2011) and apply the ε − constraint method and run the solver software for minimizing F1(C) under the constraint F3(C) < ε, for ε = 1, 2, …, n.
P	The idea behind this reduction is originated from (Masuyama et al., 1981) which is a proof for NP-completeness of the k-center problem by a reduction of dominating set problem on planar graphs of maximum degree 3.
O	It is proved that the minimum dominating set on cubic graphs is NP-complete (Alimonti and Kann, 2000), however, to employ the idea in (Masuyama et al., 1981), we need to show that the result also holds for the planar cubic graphs which is easy by some elaboration.
P	To this end, by using graph G, we construct a planar Euclidean graph H as an instance for k − BCL12 problem with the following properties (Masuyama et al., 1981).
P	On the other hand, Masuyama et al. (1981) showed that all the joint and node points can be covered by k ≤ p + L, so the proof is complete.
O	For a more formal introduction we refer to Laporte (2007).
O	In the last decade many successful heuristics have been developed that can solve instances of several hundred customers to near-optimality in a few minutes of computing time (Vidal et al., 2013a).
P	Most heuristics are based upon metaheuristic designs, and a comprehensive survey about the plethora of heuristic designs is provided by Salhi (2014). 
O	Many authors have shown that high-quality results can be achieved with different designs, most notably with genetic algorithms (Vidal et al., 2013a), a mix of exact solvers and heuristics (Subramanian et al., 2013) and memetic algorithms (Nagata and Br¨aysy, 2009).
O	Complete metaheuristic designs revolve around an effective local search, e.g., variable neighborhood search (Mladenovi´c and Hansen, 1997) or guided local search (Voudouris and Tsang, 2003), and it has been particularly successful to solve the Traveling Salesman Problem (TSP) (Lin and Kernighan, 1973).
P	In the context of the VRP, many effective local search operators have been developed over the years, and have been condensed in an online library (Gro¨er et al., 2010).
P	That such an analysis and refinement of local search can result in impressive solution methods has already been shown for the TSP by Helsgaun (2000).
O	Local search is one of few general approaches to combinatorial optimization problems with empirical success (Johnson et al., 1988).
O	Lin and Kernighan (1973) (LK) have generalized this idea for the TSP in a computationally feasible way.
O	Further operators include the ejection chain and the GENI insertion operator (Gendreau et al., 1992).
O	This is the underlying principle of the variable neighborhood search metaheuristic framework (Mladenovi´c and Hansen, 1997), but it is extremely common in the area of vehicle routing (S¨orensen et al., 2008).
O	For example, the active-guided evolution strategies of Mester and Br¨aysy (2007), use relocate, swap, 2-opt and Or-exchange, the hybrid genetic algorithm of Vidal et al. (2013b) uses relocate, swap and 2-opt, and the iterated local search of Subramanian et al. (2013) uses relocate, 2-opt, Or-exchange and CROSS-exchange.
O	A metaheuristic that drastically restricts neighborhoods is, e.g., granular tabu search (Toth and Vigo, 2003).
P	Another very effective approach to prune the neighborhood of more complex operators is sequential search (Irnich et al., 2006), which constitutes a generalization of the partial gains criterion in LK.
P	One of the most effective heuristics for the TSP is the heuristic by Lin and Kernighan (1973) (LK), which has been further refined by Helsgaun (2000) and Applegate et al. (2003) to solve instances with more than 100.000 customers.
P	For a more elaborate description of LK we refer the interested reader to Helsgaun (2000).
O	The CROSS-exchange operator (CE) is a generic local search operator that tries to exchange two substrings ˆri and ˆrj of two different routes ri and rj (Taillard et al., 1997).
